host,listOfDetections,count
traderscasualdining.com,0,0
traffic-hits956.info,"[u'SCUMWARE', u'GoogleSafeBrowsing']",2
traffic4sell.info,0,0
traffralfstuff.com,0,0
trailbayestates.com,0,0
translogista.eu,[u'BitDefender'],1
travelagency.blogsyte.com,0,0
trcg.ca,"[u'SCUMWARE', u'BitDefender', u'DrWeb']",3
tresorhunt.com,[],1
trixz.info,0,0
trk.airinstaller.com,"[u'SCUMWARE', u'hpHosts', u'CRDF', u'Fortinet']",4
tropicalfishcaretips.com,0,0
trositi2.wearethenumber.com,0,0
trouth-nast.com,0,0
troykaakademi.net,0,0
trraf.org,[u'GoogleSafeBrowsing'],1
truckingjobsnd.com,[u'GoogleSafeBrowsing'],1
truespaceia.biz,"[u'MyWOT', u'SURBL', u'BitDefender', None, u'DNS-BH', u'DShield']",6
tsgpropertybuyers.co.uk,"[u'AVGThreatLabs', u'GoogleSafeBrowsing']",2
ttghdrgfggg.nl.ai,0,0
tubesallvideosfourg.net,0,0
tubtihiv.ru,"[u'MyWOT', None, u'DNS-BH', u'GoogleSafeBrowsing', u'SpamhausDBL', u'SURBL', u'AVGThreatLabs', u'DrWeb']",8
tudespacho.net,"[u'MyWOT', u'SURBL', u'AVGThreatLabs']",3
tuge.myz.info,0,0
tuioerat.antear.com.ar,[u'BitDefender'],1
tunadeletrasporto.com,[u'BitDefender'],1
tuotteisiincaselabels.industribygg.eu,0,0
turbotracker.info,[u'BitDefender'],1
tus-descargas.com,0,0
tvexn.ohcavb.in,0,0
twegw.Jkub.com,0,0
twegw.jkub.com,0,0
twgvw.acmetoy.com,0,0
twitter.goldpavement.com,0,0
twrg.ftp1.biz,0,0
txrt.org.in,0,0
tycliff.cu.cc,[u'BitDefender'],1
tygocage.net,[u'DrWeb'],1
tygozragore.info,0,0
tyjalos.gallocarlos.com.ar,[u'BitDefender'],1
tyjkexax.ru,"[u'MyWOT', u'SCUMWARE', None, u'SpamhausDBL', u'AVGThreatLabs']",5
typewriters.objection.chokegdcm.org,0,0
typofortunately.pro,0,0
u108yx7g966zk7lh8y0ll7x61404df8a5339744640eb9b536f6eb0ea.belegvanschoten.be,0,0
u70d.info,0,0
u71s.info,0,0
uachw7ciw.no-ip.org,0,0
uahapes.com,[u'BitDefender'],1
uboyq.dnset.com,0,0
ucnjp.iorquwtq.tk,0,0
udaitoday.cu.cc,[u'BitDefender'],1
ueqgj.1dumb.com,0,0
ufoxxxlll.info,0,0
ufycbv.com,0,0
ugottamarket.com,0,0
uhofz.medicksflowertype.net,[u'SpamhausDBL'],1
uhypqwwrwqb.ddns.name,0,0
uipo.org.in,0,0
uiyhritbldsufgygkgmgjmegq.nl.ai,0,0
ujsvs.lamato.ignorelist.com,[u'MyWOT'],1
uk.homeinspectech.com,0,0
uksaht.com,0,0
ultrasitezaza.eu,0,0
umbrella.demontrevilleretreat.org,"[u'MalwareDomainList', u'MyWOT', u'SCUMWARE', None]",4
umbrelladisagree.net,0,0
umcjlphc.cn,0,0
unadvertisingkhongme.amiaccessible.com,0,0
underfloorheatingsystemsbristol.com,[u'BitDefender'],1
undistinguishedthreat.net,0,0
unimo.com.tr,[u'BitDefender'],1
unionideas.net,0,0
uniquecollect.com,0,0
universal-heizungsmarkt.de,0,0
unwasted.ca,0,0
uobvibgymfwg.bedsidetablesfurniture.co.uk,0,0
up-photodesign.de,"[u'MyWOT', u'BitDefender']",2
up.fauxmacho.com,0,0
upd.microapuntes.com.ar,0,0
upd.pes2019.com.ar,0,0
upd.pes2022.com.ar,0,0
upd.typescript.com.ar,0,0
update-may.net,0,0
update.bissnes.org,"[u'MyWOT', u'SCUMWARE', u'BitDefender']",3
update.memothis.co.kr,"[u'MyWOT', u'SCUMWARE', None, None, u'MalwarePatrol']",5
update.microsoft.windows.software.critical.patch.xouxu.6barabust.info,0,0
update1.fhkwoet5776jdv.in,0,0
update1.gdh45gdfgdf435.in,0,0
update1.khfdfjh85khf98.in,0,0
upload.team-duck.com,"[u'MyWOT', u'SCUMWARE', u'BrowserDefender']",3
uploads.tmweb.ru,"[u'MyWOT', u'SCUMWARE', u'BitDefender', u'hpHosts', u'DrWeb', u'YandexSafeBrowsing', u'CRDF', u'DNS-BH', u'MalwareDomainList']",9
ups-track.com,"[u'MyWOT', u'BrowserDefender', None, u'SURBL']",4
ups-track.net,0,0
uqhaohrojenea.com,0,0
uqvuto.sexxxy.biz,0,0
urbanflavours.pl,0,0
urfinsuka.info,[u'SCUMWARE'],1
urlik.homeip.net,0,0
us.bingosupplyexpress.com,0,0
usablenetsthumbsup.info,0,0
user.pamelibulahykirch.biz,0,0
user.seasovonejeaakkin.us,[u'BitDefender'],1
user.shanklejeclemeniccyh.biz,0,0
user.vivkoanscoyfledyta.info,0,0
usethis-softpc.us,0,0
usr39.hits-tracker.in,0,0
uthghqlsdpfjviquergasdf.c0m.li,0,0
utjjzlxv.zyns.com,0,0
uyeyss.tk,"[u'MyWOT', u'SURBL', u'BitDefender']",3
uzanotomotiv.com.tr,"[u'MalwareDomainList', u'MyWOT', u'SURBL', u'AVGThreatLabs']",4
uzanxyk.ru,0,0
uzyo.org.in,0,0
v00x1.fluagdaychic.biz,0,0
v3cnn.mistressjump.net,"[u'SCUMWARE', u'BitDefender', u'GoogleSafeBrowsing']",3
v8gps.kayakingcontractor.pw,0,0
vablast.socrammoyart.com.ar,0,0
vaio-insert.com,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'BitDefender', u'GoogleSafeBrowsing']",5
vals.info.tm,0,0
valve-half.com,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'GoogleSafeBrowsing']",4
varskip.com,[u'BitDefender'],1
vartisik.cx.cc,0,0
vatcp.rqutqet.tk,0,0
vatrosistemi.com,"[u'SCUMWARE', u'BitDefender']",2
vbipoaert.tk,0,0
vcczfke.sellclassics.com,0,0
vcuz4icn.judgediscover.biz,0,0
vdeouihvyus.com,0,0
vdruxzod.wikaba.com,0,0
vejusnebw.tk,"[u'MyWOT', u'SURBL']",2
velouchiusa.org,0,0
veltroni.cx.cc,0,0
verassureerdesuppliez.fuelcube.net,0,0
verbis.net,0,0
verdictdeclick.com,0,0
very-bad-tube.info,0,0
veven.e7flowerfromhell.info,0,0
veyeaenefh.com,0,0
vfsdgsd.dsmtp.com,0,0
vghigdgzm.freewww.biz,"[u'MyWOT', u'YandexSafeBrowsing']",2
vgun.org.in,"[None, u'AVGThreatLabs']",2
vhwt.org.in,0,0
vialiese.tk,0,0
viapoa.tk,0,0
viapoiowee.tk,0,0
vib-online.com,[u'BitDefender'],1
video.mfacebook.co.uk,0,0
videospornoanal.com,[u'BitDefender'],1
vieokwwee.tk,0,0
vikaipeier.tk,0,0
vikiepis.tk,0,0
vilaowew.tk,0,0
villabalis.com,0,0
village-du-livre.ch,0,0
villas41.dyndns.tv,0,0
vilostere.tk,0,0
vipetrase.xode.com,0,0
vipservice8.in,0,0
virdagirl.net,0,0
virusmafia.in,"[u'MyWOT', u'SCUMWARE', None, u'AVGThreatLabs']",4
visitor.bajaboo.net,0,0
visitors.bajaboo.net,0,0
vitamins4autism.com,0,0
vivale.com,0,0
vizionblu.com,[u'SCUMWARE'],1
vjycgs.tk,"[u'MyWOT', u'SURBL', u'BitDefender']",3
vkjdvwdicvdic.tld.cc,"[u'MyWOT', u'SCUMWARE', u'BitDefender', u'BrowserDefender']",4
vkmspb.in,0,0
vkvfslqn.tk,[u'BitDefender'],1
vlfkc.uiwrqw.tk,0,0
vmgjguaisdflopakisdfj.cz.cc,0,0
vnvondoc.in,0,0
vo7ttjczkl5tlnlf1fmw6jw.kamelyaworldselin.com,0,0
vobubybnw.tk,"[u'MyWOT', u'GoogleSafeBrowsing', u'SURBL', u'AVGThreatLabs', u'MalwareDomainList']",5
voca.tongclass.com,"[u'SCUMWARE', u'AVGThreatLabs']",2
vodafonebursa.net,"[u'MyWOT', u'SURBL']",2
voialower.tk,"[u'GoogleSafeBrowsing', u'SpamhausDBL', u'SURBL']",3
voiceofralph.com,[u'BitDefender'],1
voipte.in,0,0
volip8.com,0,0
voltoralanco.info,0,0
voqtypeqm.jungleheart.com,0,0
votqygiq.ru,"[u'MyWOT', None, u'GoogleSafeBrowsing', u'SpamhausDBL', u'SURBL', u'DrWeb']",6
vpwrutgwthoiuasdq.co.cc,"[u'BitDefender', u'DrWeb']",2
vqypp.kinnetix.com,0,0
vrolaosmr.tk,0,0
vsbrtys.defcon1race.com,[u'BitDefender'],1
vseby.iomert.chickenkiller.com,0,0
vtjtydzkr.dnset.com,0,0
vttaew.tk,0,0
vueiaaui.cn,0,0
vuiesee.tk,0,0
vukispa.mastrangelomesas.com.ar,0,0
vukolip.homedns.org,0,0
vvpa.org,[u'BitDefender'],1
vvrt0c.athleticsbanker.pw,0,0
vvvv.bodysportbrazil.com,"[u'GoogleSafeBrowsing', u'AVGThreatLabs', u'urlQuery']",3
vwmediaplayer.com,"[u'MyWOT', u'SCUMWARE', u'SURBL', u'BitDefender']",4
vwxcat.org,[u'GoogleSafeBrowsing'],1
vwxjuice.org,0,0
vwxredbull.org,0,0
vx34.ru,0,0
vyfgert.tk,0,0
vylw.org.in,0,0
vzmessagesgrovo.info,0,0
vzxvs.ce.ms,0,0
w1.asciiaz.com,0,0
w250393.blob1.ge.tt,0,0
walikasirikahonyuu.glucomander.net,0,0
wantpage.com,[u'BitDefender'],1
wareself.com,0,0
washednic.biz,0,0
watchwebnow.com,0,0
waytraffic.com,"[u'SCUMWARE', u'BitDefender']",2
waytraffic.net,"[u'MyWOT', u'SCUMWARE', u'hpHosts', u'AVGThreatLabs']",4
wdwevrbkh.freewww.biz,0,0
wdxeq.freeli7.in,0,0
wdxw.georgiaboergoats.in,0,0
web.achanceforus.com,0,0
webdeders.com,[u'AVGThreatLabs'],1
webfilesdownloader.com,[u'BitDefender'],1
websitetraffichits4u.com,"[u'BitDefender', u'GoogleSafeBrowsing']",2
websoluti0ns.webs.vc,0,0
webtechnum.com,0,0
weddingdressrenting.com,0,0
wefev.info,0,0
welbunag.com,[u'BitDefender'],1
wellness-escort-nuernberg.com,[u'BitDefender'],1
wepickupthetab.com,0,0
werswed.net,0,0
westernlight.info,0,0
wetwetwet.scrapping.cc,0,0
wexhunpu.ru,0,0
wfefwefwedf.tld.cc,"[u'MyWOT', u'BitDefender', u'BrowserDefender', u'DrWeb']",4
whattodocr.cu.cc,[u'BitDefender'],1
whattofeedchickens.info,0,0
wherewedev.com,"[u'MyWOT', u'Sucuri']",2
whhe.k23rugaru.info,0,0
whicheverallbusiness.pro,0,0
whitecat3.net,0,0
whoertsnoolldisc.biz,0,0
whoiscenter.tk,0,0
whooshsportinggoods.com,[u'BitDefender'],1
wi1x1s5h.lctiondoygloot.biz,0,0
wicpmloisc.com,0,0
wideopenwatersportsworldwide.com,0,0
wielerclinics.nl,"[u'MalwareDomainList', u'MyWOT', u'GoogleSafeBrowsing', u'SURBL', u'AVGThreatLabs']",5
wiggers.de,[u'BitDefender'],1
windexvideo614.info,0,0
windowsforums.org,[u'SCUMWARE'],1
windowsu.pro,"[u'MyWOT', u'GoogleSafeBrowsing', u'AVGThreatLabs']",3
winnershop.couponcluster.com,0,0
wint.4pu.com,0,0
winter4.in,0,0
winter5.in,0,0
winterssportsw.biz,0,0
wintestcrash.info,"[u'MyWOT', u'hpHosts', None, u'SpamhausDBL', u'DrWeb']",5
wiot.lflink.com,0,0
withwork.ru,0,0
wizidge.cu.cc,0,0
wjdhd.jungleheart.com,0,0
wjlqprlle.myftp.org,0,0
wl3www1235.webland.ch,"[u'MyWOT', u'hpHosts']",2
wmjj.org.in,0,0
wnejjzzh.cn,0,0
woll.dns-dns.com,0,0
wollunesrichs.net,0,0
woobe.rgfjsjr.chickenkiller.com,0,0
woovcy.myftp.org,0,0
work-palace.com,"[u'SpamhausDBL', u'MyWOT', u'SURBL', u'AVGThreatLabs', u'BitDefender', u'GoogleSafeBrowsing']",6
working-together.nl,0,0
worldmiracle.org,[u'BitDefender'],1
worldnetscapess.info,0,0
worlds.kk600.com,"[u'MyWOT', u'BitDefender', u'GoogleSafeBrowsing']",3
worldwidehat.com,[u'MyWOT'],1
worryzkpp.aelita.fr,0,0
worshipreleased.com,0,0
wowblue.info,0,0
wqzuy2z.competitorriding.pw,0,0
wrapapp.net,"[u'SCUMWARE', u'Avira', u'hpHosts', u'Quttera', u'MalwarePatrol', u'CRDF']",6
wrsjddwmp.qhigh.com,0,0
wtcdb.dnepr.com,0,0
wteap.jbubw.tk,0,0
wtflast.in,0,0
wudatzsvttq.ddns.name,0,0
wufkedy.ru,0,0
wvbdktofkrh79kf.info,0,0
wvpgu.hyrqwtqw.tk,[u'BitDefender'],1
wvztspn.wikaba.com,0,0
ww.turningsbyterry.com,"[u'SCUMWARE', u'BitDefender', u'BrowserDefender', u'DrWeb']",4
ww2.myjobresumeonline.com,0,0
ww3.h1x.com,0,0
wwerilos.tk,"[u'MyWOT', u'GoogleSafeBrowsing', u'SpamhausDBL', u'BitDefender', u'MalwareDomainList']",5
wwoncje.ce.ms,0,0
www-ssl.dnset.com,"[None, u'GoogleSafeBrowsing']",2
www.4xx4.net,0,0
www.7iaa.com,0,0
www.aaainterconnectcare.com,0,0
www.aanoownsw.tld.cc,0,0
www.aheadnet.de,0,0
www.amoninst.com,0,0
www.amorosini.com.br,0,0
www.analog-watches.com,0,0
www.animationski.de,0,0
www.anyfiledownloader.com,0,0
www.arabianacquisitions.com,0,0
www.archiveporn.info,0,0
www.arcot.be,0,0
www.asiaforum.no,0,0
www.askdownload.com,0,0
www.awerilam.in,0,0
www.baidu.com.jk136.com,0,0
www.basasoftball.net,0,0
www.bebehi.in,0,0
www.beerforbeer.cc,0,0
www.besetfreefast.com,0,0
www.bestsexpornohub.co.be,0,0
www.bitcoinplus.com,0,0
www.bkhomeappliances.com,0,0
www.black-and-white-to-color.com,0,0
www.bobines-online.com,0,0
www.bonsaidogroane.it,0,0
www.booksell.wikion.com,0,0
www.broadwayworld.com,0,0
www.brun.colegiosaopedro.com,0,0
www.bugaga35.com,0,0
www.burstingdownload.com,0,0
www.c-stamp.com,0,0
www.ccassistant.nl,0,0
www.center-med.in,0,0
www.centosfa.in,0,0
www.ceononame.com,0,0
www.cetiol.in,0,0
www.christianityboard.com,0,0
www.claudiobertoli.it,0,0
www.clinical-massage.in,0,0
www.coffeero.com,0,0
www.coloquiodesign.com.br,0,0
www.conductdownload.com,0,0
www.conexon.eu,0,0
www.contentgenerator.net,0,0
www.cpmhistory.com,0,0
www.currency-exchanger.com,0,0
www.cybercellulars.com,0,0
www.danetco.net,0,0
www.darkmark.com,0,0
www.darwin-interactive.fr,0,0
www.ddisima.in,0,0
www.depostduif.com,0,0
www.deriola.in,0,0
www.descrip.in,0,0
www.designtoemail.com,0,0
www.dnwsdk.com,0,0
www.dogerlos.in,0,0
www.domaxokna.ncse.pl,0,0
www.downloadcamp.com,0,0
www.downloadfileshere.com,0,0
www.dtinstaller.com,0,0
www.eicher-fenster.de,0,0
www.emau.org,0,0
www.emule-polska.pl,0,0
www.enor.lv,0,0
www.erikashka.cz.cc,0,0
www.ersiias.in,0,0
www.essentialdownload.com,0,0
www.esthetique-realm.net,0,0
www.fand.elementfx.com,0,0
www.fauziyahospital.com,0,0
www.ferrarafire.com,0,0
www.fesshiona.in,0,0
www.filagito.in,0,0
www.filesp.com,0,0
www.filessly.com,0,0
www.firrioa.in,0,0
www.fit123store.com,0,0
www.flashi.in,0,0
www.fluffernutters.com,0,0
www.forumflash.pl,0,0
www.freefilesdownloader.com,0,0
www.friendlyduck.com,0,0
www.ftp.massagepraktijkneigep.nl,0,0
www.fuckgermanasshole.biz,0,0
www.galilean-library.org,0,0
www.gendertomes.com,0,0
www.gilleto.in,0,0
www.gitlerkaput.com,0,0
www.glowsticking.com,0,0
www.goodsocks5.com,0,0
www.gpfornituredidattiche.it,0,0
www.green16.vot.pl,0,0
www.gsmprofessional.net,0,0
www.headline.cl,0,0
www.healthy-it.co.uk,0,0
www.heartbookreviews.in,0,0
www.hilopoty.in,0,0
www.holddownload.com,0,0
www.homeinbali.com,0,0
www.horizonteaustral.com,0,0
www.hurindos.in,0,0
www.img502.imageshack.us.img502.ws,0,0
www.imhof-werbung.de,0,0
www.immediatelydownload.com,0,0
www.india-forum.com,0,0
www.indigo-net.nl,0,0
www.jidera.in,0,0
www.jiloaer.in,0,0
www.jobworke.in,0,0
www.jssrv9.com,0,0
www.kalliskallis.com,0,0
www.kasdjjaks83adsasd.com,0,0
www.kilobit.in,0,0
www.kitchenboss.com.au,0,0
www.lagrange-points.net,0,0
www.lakeclinical.in,0,0
www.lifepilot.org,0,0
www.loadyyz.com,0,0
www.louisianagrads.com,0,0
www.luniasquare.net,0,0
www.mannesoth.com,0,0
www.mefilemedia.com,0,0
www.mendipcab.org.uk,0,0
www.millwoodbuildersinc.com,0,0
www.moncv.ch,0,0
www.murocontactos.com,0,0
www.museum-schweiz.ch,0,0
www.nabile.info,0,0
www.nationallydownload.com,0,0
www.naxver.com,0,0
www.neurini.ddns.us,0,0
www.nscnvcb.in,0,0
www.olepos.in,0,0
www.one-way.co.kr,0,0
www.onlinevideopctools.com,0,0
www.onps.co.kr,0,0
www.operationburnout.com,0,0
www.penmp4.com,0,0
www.pernonessercomebruti.it,0,0
www.pills2loseweight.com,0,0
www.pixelwitch.com,0,0
www.pizzeria-bellavista.at,0,0
www.planete-smartphones.fr,0,0
www.pm.pa.gov.br,0,0
www.priv4.info,0,0
www.prolocobuseto.it,0,0
www.properdownload.com,0,0
www.q8300.com,0,0
www.redshiftlab.com,0,0
www.residencemoresco.com,0,0
www.ri-ambientando.com,0,0
www.royal-clinical.in,0,0
www.ruprechter.at,0,0
www.saege-test.de,0,0
www.saintsrevolution.com,0,0
www.sarayanews.com,0,0
www.schoolworksusa.com,0,0
www.scraphappy.org,0,0
www.seafit.in,0,0
www.seliti.in,0,0
www.serendipitytoiletries.com,0,0
www.seriola.in,0,0
www.sessioweb.in,0,0
www.shadesofelvis.co.uk,0,0
www.shar-m.com,0,0
www.sharfiles.com,0,0
www.shop.beastieboys.com,0,0
www.siiplconsulting.com,0,0
www.simplyinstaller.com,0,0
www.singulardownload.com,0,0
www.slava-chernoshey.com,0,0
www.sms10000.cn,0,0
www.spazioacqua.it,0,0
www.sportzin.com,0,0
www.sryguyz.net,0,0
www.sscentre.co.uk,0,0
www.studenti.it,0,0
www.suali.it,0,0
www.supremodesk.com,0,0
www.sushiparadisecairns.com,0,0
www.t1t7.com,0,0
www.team-neo.com,0,0
www.terioal.in,0,0
www.ticketstarter.co.za,0,0
www.ticketstarter.fr,0,0
www.tioposia.in,0,0
www.usvisaforum.com,0,0
www.valkunalt.net,0,0
www.vancouverphotoworkshops.com,0,0
www.vicroty.in,0,0
www.video-book-reviews.in,0,0
www.viloustin.com,0,0
www.visualbe.com,0,0
www.webreiseinfo.com,0,0
www.welcore.in,0,0
www.wonderfuldownload.com,0,0
www.wotclan.org,0,0
www.xeriola.in,0,0
www.xmasgifthighlights.com,0,0
www.xperiablog.net,0,0
www.yourbankdidwhat.com,0,0
www.yukodesign.com,0,0
www.zaerbis.in,0,0
www.zaiceps.in,0,0
www.zainsucks.info,0,0
www.zgclub.com,0,0
www1.2fmjnfw8yl.4pu.com,"[u'MyWOT', u'Avira']",2
www1.789568gh48fjh34.4pu.com,0,0
www1.98ol8loldd.4pu.com,0,0
www1.abund0cilrgny6.4pu.com,0,0
www1.akrffztbb8.kein.hk,0,0
www1.best-networkss.net.tf,0,0
www1.best-suites.de.lv,[None],1
www1.bestdefenseij.dnset.com,0,0
www1.besthh-scaner.dnset.com,0,0
www1.bestjsoft.dnset.com,0,0
www1.bestpx-defense.dnset.com,0,0
www1.bestsuitemmp.net.tf,0,0
www1.bestyoscaner.dnset.com,0,0
www1.bnyrb9e7lknt18.4pu.com,0,0
www1.btqvje032w3vm2jr-2.4pu.com,[u'MyWOT'],1
www1.buhp5kh0o4h3b1.4pu.com,0,0
www1.c6b58vgq2knpc3.4pu.com,0,0
www1.cc1oe7nsfqigu9.4pu.com,[u'MyWOT'],1
www1.cnedb7gb71gi4.4pu.com,0,0
www1.e9w8xnzdal.kein.hk,0,0
www1.ebefeuetfqm2g1.4pu.com,0,0
www1.efxucflvj14.wpbh.org,0,0
www1.ejali452ccmln0.cn.mu,"[u'BitDefender', None, u'GoogleSafeBrowsing']",3
www1.f-580mxnu6akvmxjj.4pu.com,0,0
www1.first-suiteqg.in,0,0
www1.first-tknetwork.dnset.com,0,0
www1.first-uvosoft.de.gg,0,0
www1.first-vocleaner.dnset.com,0,0
www1.firstantivirbg.25u.com,0,0
www1.firstdefenseio.82i.net,[u'BrowserDefender'],1
www1.firstguardtr.rr.nu,0,0
www1.firstguarduh.dnset.com,0,0
www1.firstholderek.de.lv,0,0
www1.firstkscaner.in,0,0
www1.firstkwgwscanner.de.gg,0,0
www1.firstncg-suite.uni.me,"[u'MyWOT', u'BitDefender']",2
www1.firstscchecker.com,0,0
www1.firstsecurityss.dnset.com,0,0
www1.firstsm-sentinel.net.tf,0,0
www1.firsttaguard.rr.nu,0,0
www1.fykmg780.4pu.com,0,0
www1.g3buqxs3.4pu.com,0,0
www1.hard-holderph.dnset.com,0,0
www1.hardgs-antivir.dnset.com,0,0
www1.hardpnscaner.dnset.com,0,0
www1.hardqxarmy.net.tf,0,0
www1.hardsoftvas.rr.nu,0,0
www1.hardusc-soft.net.tf,0,0
www1.hardvesoft.dnset.com,0,0
www1.hzzi8y65iaimk9kt0q7.4pu.com,0,0
www1.i03i46cm6qujln.4pu.com,"[u'MyWOT', u'Avira', u'BitDefender']",3
www1.i53ivtynypvvgdwp6.jdweb.us,[u'BitDefender'],1
www1.ivifspsgabpcc2.kein.hk,0,0
www1.j-le0kqbh7gjix9.cn.mu,"[u'BitDefender', None, u'GoogleSafeBrowsing']",3
www1.j7psx7in.4pu.com,0,0
www1.j7s4d9wp2kse2m.4pu.com,"[u'SpamhausDBL', u'MyWOT', u'Avira']",3
www1.j7t3tsq5zyzhvd.4pu.com,0,0
www1.jgl901f35k6f4.4pu.com,0,0
www1.jl9ktqp-0.kein.hk,0,0
www1.js9fow2qc23vir9m-2.4pu.com,0,0
www1.k9afdwy8iwyzv-6.wpbh.org,[u'BrowserDefender'],1
www1.k9s8u1l3vxf5.4pu.com,0,0
www1.kjrca9kozgygi2.4pu.com,0,0
www1.lc7pfmxna0wpa9.4pu.com,"[u'MyWOT', u'Avira', u'BitDefender', None, u'GoogleSafeBrowsing']",5
www1.li8pev1yfed00.4pu.com,0,0
www1.lyqxyfgxu9f-0.wpbh.org,"[u'BitDefender', u'GoogleSafeBrowsing']",2
www1.lyrfoh4jtjom4.4pu.com,"[u'MyWOT', u'Avira', u'BitDefender']",3
www1.m3qyd0i.4pu.com,0,0
www1.m7i4sweofnbx.wpbh.org,0,0
www1.mwjlcpq72b3zx-5.wpbh.org,"[u'BitDefender', u'BrowserDefender']",2
www1.n696gq6x.kein.hk,0,0
www1.n81mlhzlcqpa3.4pu.com,0,0
www1.personal-cleaneraj.de.lv,0,0
www1.personal-cleanerilh.uni.me,0,0
www1.personalennetwork.in,0,0
www1.personalhwsecurity.dnset.com,0,0
www1.personalioguard.shit.la,0,0
www1.personalwfi-checker.rr.nu,0,0
www1.personalzs-suite.dnset.com,0,0
www1.pjukhotputmr6.4pu.com,0,0
www1.power-defensegk.dnset.com,0,0
www1.powerfxguard.com,0,0
www1.ptan2zdji-4.kein.hk,0,0
www1.q5akzjkec5ky.wpbh.org,0,0
www1.r12wed85.4pu.com,0,0
www1.r5iyofzvaq6zvc.4pu.com,0,0
www1.r7brz6ja4o9f9trr.4pu.com,"[u'MyWOT', u'Avira', u'BitDefender']",3
www1.s1d7t7mcd6vphx.4pu.com,0,0
www1.s7adyqp82bgp1.4pu.com,0,0
www1.safecleanered.dnset.com,0,0
www1.safehfantivir.in,0,0
www1.safeholderrc.net.tf,0,0
www1.safejnsoft.dnset.com,0,0
www1.safekunetwork.net.tf,0,0
www1.safetlholder.dnset.com,0,0
www1.safeuz-sentinel.shit.la,0,0
www1.safevijguard.us.to,0,0
www1.save-hgmaster.com,0,0
www1.save-scannernyl.dnset.com,0,0
www1.saveckguard.ddns.info,0,0
www1.saveholderfot.de.gg,0,0
www1.savehtchecker.shit.la,0,0
www1.savejbmaster.dnset.com,0,0
www1.saveodxsoft.net.tf,0,0
www1.savewihmantivir.com,0,0
www1.sdasdaaw.4pu.com,0,0
www1.simple-tchecker.dnset.com,0,0
www1.simplebnjsuite.kwik.to,0,0
www1.simplecheckervt.shit.la,0,0
www1.simplecleanerrqj.myfw.us,"[u'MyWOT', u'BitDefender']",2
www1.simpledzantivir.dnset.com,0,0
www1.simplegq-network.rr.nu,0,0
www1.simpleimsuite.rr.nu,0,0
www1.simpleps-soft.com,0,0
www1.simplescannerlx.it.cx,0,0
www1.simplevgnetwork.rr.nu,0,0
www1.simplexn-holder2.25u.com,0,0
www1.smart-holderje.dnset.com,0,0
www1.smart-umaster.rr.nu,0,0
www1.smartcheckerio.com,0,0
www1.smartcheckertg.dnset.com,0,0
www1.smartjcchecker.de.gg,0,0
www1.smartrmcleaner.com,0,0
www1.smartscanerjkm.rr.nu,0,0
www1.smartscanerwk.it.cx,0,0
www1.smartscannermt.dnset.com,0,0
www1.smartvsmaster.dnset.com,0,0
www1.smartxe-security.dnset.com,0,0
www1.smartxlsuite.dnset.com,0,0
www1.strongdefenseri.uni.me,"[u'MyWOT', u'BitDefender']",2
www1.strongdlkchecker.uni.me,0,0
www1.strongfxchecker.dnset.com,0,0
www1.strongholderls.dnset.com,0,0
www1.strongztsecurity.dnset.com,0,0
www1.thebest-xlscanner.rr.nu,0,0
www1.thebestarmyvy.jhgju.com,0,0
www1.thebestlj-master.in,0,0
www1.thebestrcleaner.dnset.com,0,0
www1.thebesttqdefense.rr.nu,0,0
www1.thebestwmsecurity.dnset.com,0,0
www1.top-checkerlh.in,0,0
www1.top-checkerwr.byinter.net,0,0
www1.top-scanercb.dnset.com,0,0
www1.top-ttdefense.rr.nu,0,0
www1.top-vymaster.in,0,0
www1.top-xzarmy.dnset.com,0,0
www1.tophqsuite.dnset.com,0,0
www1.toplqtchecker.net.tf,0,0
www1.toprvarmy.ddns.info,0,0
www1.topsoftfse.de.lv,0,0
www1.topwnnetwork.de.lv,"[u'MyWOT', u'BitDefender']",2
www1.topwr-antivir.cz.tf,0,0
www1.topzdnetwork.com,0,0
www1.u-os212lrofjsfypx1.4pu.com,0,0
www1.u5sd61ljwvb19.4pu.com,0,0
www1.u7hm8aex.4pu.com,0,0
www1.um549a.4pu.com,0,0
www1.uvx0otasgg8i9.4pu.com,0,0
www1.v37fvbum5dsa.4pu.com,0,0
www1.v4ot5gffeb0ta.4pu.com,0,0
www1.w-7m7vlx1fo.kein.hk,0,0
www1.w3x8bu1xfu0364.4pu.com,0,0
www1.w70xj1d20gsj88.4pu.com,0,0
www1.xncbgqys3y2q9.dalnet.ca,0,0
www1.y2cv0jq9.4pu.com,0,0
www1.ys945soxu4lmv3.4pu.com,0,0
www1.yt2yig55tghsh7.4pu.com,0,0
www1.z51ec2aglfwo7.4pu.com,0,0
www1.z7uk8z7tzdvas.4pu.com,0,0
www1.zat10fz2.4pu.com,0,0
www1.zqu2bhoh4lve1.4pu.com,0,0
www2.best-defensekkn.rr.nu,0,0
www2.best-guardxa.de.gg,[u'BitDefender'],1
www2.bestr-suite.net.tf,0,0
www2.bestsecuritybjn.rr.nu,0,0
www2.bestugsecurity.it.cx,0,0
www2.bestymzsoft.it.cx,0,0
www2.ceumptuwp1qwao7h-1.wpbh.org,"[u'BitDefender', u'BrowserDefender']",2
